"GEO_ID","NAME","B01003_001E","B01003_001M"
"id","Geographic Area Name","Estimate!!Total","Margin of Error!!Total"
"0500000US47009","Blount County, Tennessee","129927","*****"
"0500000US47011","Bradley County, Tennessee","105749","*****"
"0500000US47013","Campbell County, Tennessee","39797","*****"
"0500000US47015","Cannon County, Tennessee","14178","*****"
"0500000US47017","Carroll County, Tennessee","27886","*****"
"0500000US47019","Carter County, Tennessee","56433","*****"
"0500000US47021","Cheatham County, Tennessee","40181","*****"
"0500000US47023","Chester County, Tennessee","17190","*****"
"0500000US47025","Claiborne County, Tennessee","31732","*****"
"0500000US47027","Clay County, Tennessee","7654","*****"
"0500000US47029","Cocke County, Tennessee","35552","*****"
"0500000US47031","Coffee County, Tennessee","55209","*****"
"0500000US47033","Crockett County, Tennessee","14399","*****"
"0500000US47035","Cumberland County, Tennessee","59216","*****"
"0500000US47037","Davidson County, Tennessee","687488","*****"
"0500000US47039","Decatur County, Tennessee","11686","*****"
"0500000US47041","DeKalb County, Tennessee","19847","*****"
"0500000US47043","Dickson County, Tennessee","52680","*****"
"0500000US47045","Dyer County, Tennessee","37416","*****"
"0500000US47047","Fayette County, Tennessee","40164","*****"
"0500000US47049","Fentress County, Tennessee","18213","*****"
"0500000US47051","Franklin County, Tennessee","41725","*****"
"0500000US47053","Gibson County, Tennessee","49228","*****"
"0500000US47055","Giles County, Tennessee","29285","*****"
"0500000US47057","Grainger County, Tennessee","23101","*****"
"0500000US47059","Greene County, Tennessee","68834","*****"
"0500000US47061","Grundy County, Tennessee","13344","*****"
"0500000US47063","Hamblen County, Tennessee","64132","*****"
"0500000US47065","Hamilton County, Tennessee","360919","*****"
"0500000US47067","Hancock County, Tennessee","6587","*****"
"0500000US47069","Hardeman County, Tennessee","25443","*****"
"0500000US47071","Hardin County, Tennessee","25715","*****"
"0500000US47073","Hawkins County, Tennessee","56611","*****"
"0500000US47075","Haywood County, Tennessee","17623","*****"
"0500000US47077","Henderson County, Tennessee","27977","*****"
"0500000US47079","Henry County, Tennessee","32284","*****"
"0500000US47081","Hickman County, Tennessee","24813","*****"
"0500000US47083","Houston County, Tennessee","8164","*****"
"0500000US47085","Humphreys County, Tennessee","18435","*****"
"0500000US47087","Jackson County, Tennessee","11682","*****"
"0500000US47089","Jefferson County, Tennessee","53679","*****"
"0500000US47091","Johnson County, Tennessee","17753","*****"
"0500000US47093","Knox County, Tennessee","461104","*****"
"0500000US47095","Lake County, Tennessee","7401","*****"
"0500000US47097","Lauderdale County, Tennessee","25989","*****"
"0500000US47099","Lawrence County, Tennessee","43390","*****"
"0500000US47101","Lewis County, Tennessee","12027","*****"
"0500000US47103","Lincoln County, Tennessee","33924","*****"
"0500000US47105","Loudon County, Tennessee","52340","*****"
"0500000US47107","McMinn County, Tennessee","53053","*****"
"0500000US47109","McNairy County, Tennessee","25844","*****"
"0500000US47111","Macon County, Tennessee","23842","*****"
"0500000US47113","Madison County, Tennessee","97625","*****"
"0500000US47115","Marion County, Tennessee","28538","*****"
"0500000US47117","Marshall County, Tennessee","32965","*****"
"0500000US47119","Maury County, Tennessee","91976","*****"
"0500000US47121","Meigs County, Tennessee","12104","*****"
"0500000US47123","Monroe County, Tennessee","46064","*****"
"0500000US47125","Montgomery County, Tennessee","200180","*****"
"0500000US47127","Moore County, Tennessee","6378","*****"
"0500000US47129","Morgan County, Tennessee","21545","*****"
"0500000US47131","Obion County, Tennessee","30365","*****"
"0500000US47133","Overton County, Tennessee","22068","*****"
"0500000US47135","Perry County, Tennessee","7962","*****"
"0500000US47137","Pickett County, Tennessee","5079","*****"
"0500000US47139","Polk County, Tennessee","16814","*****"
"0500000US47141","Putnam County, Tennessee","77447","*****"
"0500000US47143","Rhea County, Tennessee","32719","*****"
"0500000US47145","Roane County, Tennessee","53075","*****"
"0500000US47147","Robertson County, Tennessee","70280","*****"
"0500000US47149","Rutherford County, Tennessee","315815","*****"
"0500000US47151","Scott County, Tennessee","21969","*****"
"0500000US47153","Sequatchie County, Tennessee","14816","*****"
"0500000US47155","Sevier County, Tennessee","97068","*****"
"0500000US47157","Shelby County, Tennessee","936374","*****"
"0500000US47159","Smith County, Tennessee","19740","*****"
"0500000US47161","Stewart County, Tennessee","13427","*****"
"0500000US47163","Sullivan County, Tennessee","157050","*****"
"0500000US47165","Sumner County, Tennessee","183437","*****"
"0500000US47167","Tipton County, Tennessee","61447","*****"
"0500000US47169","Trousdale County, Tennessee","10231","*****"
"0500000US47171","Unicoi County, Tennessee","17811","*****"
"0500000US47173","Union County, Tennessee","19488","*****"
"0500000US47175","Van Buren County, Tennessee","5760","*****"
"0500000US47177","Warren County, Tennessee","40702","*****"
"0500000US47179","Washington County, Tennessee","127805","*****"
"0500000US47181","Wayne County, Tennessee","16693","*****"
"0500000US47183","Weakley County, Tennessee","33510","*****"
"0500000US47185","White County, Tennessee","26800","*****"
"0500000US47187","Williamson County, Tennessee","225389","*****"
"0500000US47189","Wilson County, Tennessee","136666","*****"
"0500000US48001","Anderson County, Texas","57810","*****"
"0500000US48003","Andrews County, Texas","18036","*****"
"0500000US48005","Angelina County, Texas","87322","*****"
"0500000US48007","Aransas County, Texas","24462","*****"
"0500000US48009","Archer County, Texas","8716","*****"
"0500000US48011","Armstrong County, Texas","1973","102"
"0500000US48013","Atascosa County, Texas","49528","*****"
"0500000US48015","Austin County, Texas","29764","*****"
"0500000US48017","Bailey County, Texas","7100","*****"
"0500000US48019","Bandera County, Texas","22215","*****"
"0500000US48021","Bastrop County, Texas","84522","*****"
"0500000US48023","Baylor County, Texas","3577","*****"
"0500000US48025","Bee County, Texas","32611","*****"
"0500000US48027","Bell County, Texas","348574","*****"
"0500000US48029","Bexar County, Texas","1952843","*****"
"0500000US48031","Blanco County, Texas","11478","*****"
"0500000US48033","Borden County, Texas","613","132"
"0500000US48035","Bosque County, Texas","18296","*****"
"0500000US48037","Bowie County, Texas","93373","*****"
"0500000US48039","Brazoria County, Texas","360677","*****"
"0500000US48041","Brazos County, Texas","222981","*****"
"0500000US48043","Brewster County, Texas","9231","*****"
"0500000US48045","Briscoe County, Texas","1457","135"
"0500000US48047","Brooks County, Texas","7141","*****"
"0500000US48049","Brown County, Texas","37855","*****"
"0500000US48051","Burleson County, Texas","18058","*****"
"0500000US48053","Burnet County, Texas","46530","*****"
"0500000US48055","Caldwell County, Texas","42144","*****"
"0500000US48057","Calhoun County, Texas","21668","*****"
"0500000US48059","Callahan County, Texas","13856","*****"
"0500000US48061","Cameron County, Texas","421666","*****"
"0500000US48063","Camp County, Texas","12878","*****"
"0500000US48065","Carson County, Texas","6009","*****"
"0500000US48067","Cass County, Texas","30059","*****"
"0500000US48069","Castro County, Texas","7673","*****"
"0500000US48071","Chambers County, Texas","41305","*****"
"0500000US48073","Cherokee County, Texas","52118","*****"
"0500000US48075","Childress County, Texas","7253","*****"
"0500000US48077","Clay County, Texas","10403","*****"
"0500000US48079","Cochran County, Texas","2887","*****"
"0500000US48081","Coke County, Texas","3303","*****"
"0500000US48083","Coleman County, Texas","8334","*****"
"0500000US48085","Collin County, Texas","973977","*****"
"0500000US48087","Collingsworth County, Texas","2969","*****"
"0500000US48089","Colorado County, Texas","21224","*****"
"0500000US48091","Comal County, Texas","141642","*****"
"0500000US48093","Comanche County, Texas","13529","*****"
"0500000US48095","Concho County, Texas","3266","*****"
"0500000US48097","Cooke County, Texas","40041","*****"
"0500000US48099","Coryell County, Texas","75280","*****"
"0500000US48101","Cottle County, Texas","1642","199"
"0500000US48103","Crane County, Texas","4802","*****"
"0500000US48105","Crockett County, Texas","3484","219"
"0500000US48107","Crosby County, Texas","5836","*****"
"0500000US48109","Culberson County, Texas","2214","*****"
"0500000US48111","Dallam County, Texas","7304","*****"
"0500000US48113","Dallas County, Texas","2606868","*****"
"0500000US48115","Dawson County, Texas","12813","*****"
"0500000US48117","Deaf Smith County, Texas","18736","*****"
"0500000US48119","Delta County, Texas","5249","*****"
"0500000US48121","Denton County, Texas","833822","*****"
"0500000US48123","DeWitt County, Texas","20340","*****"
"0500000US48125","Dickens County, Texas","2203","*****"
"0500000US48127","Dimmit County, Texas","10438","*****"
"0500000US48129","Donley County, Texas","3342","*****"
"0500000US48131","Duval County, Texas","11268","*****"
"0500000US48133","Eastland County, Texas","18273","*****"
"0500000US48135","Ector County, Texas","160579","*****"
"0500000US48137","Edwards County, Texas","1918","171"
"0500000US48139","Ellis County, Texas","173772","*****"
"0500000US48141","El Paso County, Texas","836062","*****"
"0500000US48143","Erath County, Texas","41841","*****"
"0500000US48145","Falls County, Texas","17272","*****"
"0500000US48147","Fannin County, Texas","34537","*****"
"0500000US48149","Fayette County, Texas","25141","*****"
"0500000US48151","Fisher County, Texas","3856","*****"
"0500000US48153","Floyd County, Texas","5803","*****"
"0500000US48155","Foard County, Texas","1275","140"
"0500000US48157","Fort Bend County, Texas","765394","*****"
"0500000US48159","Franklin County, Texas","10716","*****"
"0500000US48161","Freestone County, Texas","19714","*****"
"0500000US48163","Frio County, Texas","19871","*****"
"0500000US48165","Gaines County, Texas","20706","*****"
"0500000US48167","Galveston County, Texas","332885","*****"
"0500000US48169","Garza County, Texas","6070","199"
"0500000US48171","Gillespie County, Texas","26459","*****"
"0500000US48173","Glasscock County, Texas","1510","187"
"0500000US48175","Goliad County, Texas","7565","*****"
"0500000US48177","Gonzales County, Texas","20731","*****"
"0500000US48179","Gray County, Texas","22410","*****"
"0500000US48181","Grayson County, Texas","131014","*****"
"0500000US48183","Gregg County, Texas","123443","*****"
"0500000US48185","Grimes County, Texas","27984","*****"
"0500000US48187","Guadalupe County, Texas","158966","*****"
"0500000US48189","Hale County, Texas","33826","*****"
"0500000US48191","Hall County, Texas","3048","*****"
"0500000US48193","Hamilton County, Texas","8332","*****"
"0500000US48195","Hansford County, Texas","5520","*****"
"0500000US48197","Hardeman County, Texas","3945","*****"
"0500000US48199","Hardin County, Texas","56765","*****"
"0500000US48201","Harris County, Texas","4646630","*****"
"0500000US48203","Harrison County, Texas","66580","*****"
"0500000US48205","Hartley County, Texas","5669","*****"
"0500000US48207","Haskell County, Texas","5726","*****"
"0500000US48209","Hays County, Texas","213366","*****"
"0500000US48211","Hemphill County, Texas","3994","*****"
"0500000US48213","Henderson County, Texas","81070","*****"
"0500000US48215","Hidalgo County, Texas","855176","*****"
"0500000US48217","Hill County, Texas","35689","*****"
"0500000US48219","Hockley County, Texas","23064","*****"
"0500000US48221","Hood County, Texas","58318","*****"
"0500000US48223","Hopkins County, Texas","36486","*****"
"0500000US48225","Houston County, Texas","22954","*****"
"0500000US48227","Howard County, Texas","36349","*****"
"0500000US48229","Hudspeth County, Texas","4415","*****"
"0500000US48231","Hunt County, Texas","94162","*****"
"0500000US48233","Hutchinson County, Texas","21344","*****"
"0500000US48235","Irion County, Texas","1620","145"
"0500000US48237","Jack County, Texas","8852","*****"
"0500000US48239","Jackson County, Texas","14816","*****"
"0500000US48241","Jasper County, Texas","35506","*****"
"0500000US48243","Jeff Davis County, Texas","2241","*****"
"0500000US48245","Jefferson County, Texas","254340","*****"
"0500000US48247","Jim Hogg County, Texas","5231","*****"
"0500000US48249","Jim Wells County, Texas","40972","*****"
"0500000US48251","Johnson County, Texas","167212","*****"
"0500000US48253","Jones County, Texas","19943","*****"
"0500000US48255","Karnes County, Texas","15545","*****"
"0500000US48257","Kaufman County, Texas","123804","*****"
"0500000US48259","Kendall County, Texas","43769","*****"
"0500000US48261","Kenedy County, Texas","568","224"
"0500000US48263","Kent County, Texas","647","102"
"0500000US48265","Kerr County, Texas","51843","*****"
"0500000US48267","Kimble County, Texas","4373","*****"
"0500000US48269","King County, Texas","237","91"
"0500000US48271","Kinney County, Texas","3659","*****"
"0500000US48273","Kleberg County, Texas","30974","*****"
"0500000US48275","Knox County, Texas","3705","*****"
"0500000US48277","Lamar County, Texas","49611","*****"
"0500000US48279","Lamb County, Texas","13123","*****"
"0500000US48281","Lampasas County, Texas","20862","*****"
"0500000US48283","La Salle County, Texas","7416","224"
"0500000US48285","Lavaca County, Texas","20021","*****"
"0500000US48287","Lee County, Texas","17058","*****"
"0500000US48289","Leon County, Texas","17225","*****"
"0500000US48291","Liberty County, Texas","83702","*****"
"0500000US48293","Limestone County, Texas","23417","*****"
"0500000US48295","Lipscomb County, Texas","3398","*****"
"0500000US48297","Live Oak County, Texas","12139","*****"
"0500000US48299","Llano County, Texas","21047","*****"
"0500000US48301","Loving County, Texas","98","48"
"0500000US48303","Lubbock County, Texas","304808","*****"
"0500000US48305","Lynn County, Texas","5830","*****"
"0500000US48307","McCulloch County, Texas","8057","*****"
"0500000US48309","McLennan County, Texas","251089","*****"
"0500000US48311","McMullen County, Texas","774","171"
"0500000US48313","Madison County, Texas","14197","*****"
"0500000US48315","Marion County, Texas","10017","*****"
"0500000US48317","Martin County, Texas","5649","*****"
"0500000US48319","Mason County, Texas","4186","*****"
"0500000US48321","Matagorda County, Texas","36774","*****"
"0500000US48323","Maverick County, Texas","58174","*****"
"0500000US48325","Medina County, Texas","50057","*****"
"0500000US48327","Menard County, Texas","2119","*****"
"0500000US48329","Midland County, Texas","168167","*****"
"0500000US48331","Milam County, Texas","24770","*****"
"0500000US48333","Mills County, Texas","4889","*****"
"0500000US48335","Mitchell County, Texas","8523","*****"
"0500000US48337","Montague County, Texas","19489","*****"
"0500000US48339","Montgomery County, Texas","571949","*****"
"0500000US48341","Moore County, Texas","21399","*****"
"0500000US48343","Morris County, Texas","12373","*****"
"0500000US48345","Motley County, Texas","1252","135"
"0500000US48347","Nacogdoches County, Texas","65339","*****"
"0500000US48349","Navarro County, Texas","48995","*****"
"0500000US48351","Newton County, Texas","13914","*****"
"0500000US48353","Nolan County, Texas","14904","*****"
"0500000US48355","Nueces County, Texas","361540","*****"
"0500000US48357","Ochiltree County, Texas","10131","*****"
"0500000US48359","Oldham County, Texas","2094","*****"
"0500000US48361","Orange County, Texas","84069","*****"
"0500000US48363","Palo Pinto County, Texas","28540","*****"
"0500000US48365","Panola County, Texas","23327","*****"
"0500000US48367","Parker County, Texas","133811","*****"
"0500000US48369","Parmer County, Texas","9718","*****"
"0500000US48371","Pecos County, Texas","15815","*****"
"0500000US48373","Polk County, Texas","48913","*****"
"0500000US48375","Potter County, Texas","119674","*****"
"0500000US48377","Presidio County, Texas","6975","*****"
"0500000US48379","Rains County, Texas","11766","*****"
"0500000US48381","Randall County, Texas","134026","*****"
"0500000US48383","Reagan County, Texas","3766","*****"
"0500000US48385","Real County, Texas","3408","*****"
"0500000US48387","Red River County, Texas","12171","*****"
"0500000US48389","Reeves County, Texas","15492","*****"
"0500000US48391","Refugio County, Texas","7145","*****"
"0500000US48393","Roberts County, Texas","805","102"
"0500000US48395","Robertson County, Texas","16990","*****"
"0500000US48397","Rockwall County, Texas","97175","*****"
"0500000US48399","Runnels County, Texas","10277","*****"
"0500000US48401","Rusk County, Texas","53755","*****"
"0500000US48403","Sabine County, Texas","10471","*****"
"0500000US48405","San Augustine County, Texas","8286","*****"
"0500000US48407","San Jacinto County, Texas","28180","*****"
"0500000US48409","San Patricio County, Texas","67008","*****"
"0500000US48411","San Saba County, Texas","5991","*****"
"0500000US48413","Schleicher County, Texas","2983","*****"
"0500000US48415","Scurry County, Texas","17096","*****"
"0500000US48417","Shackelford County, Texas","3296","*****"
"0500000US48419","Shelby County, Texas","25349","*****"
"0500000US48421","Sherman County, Texas","3059","*****"
"0500000US48423","Smith County, Texas","227449","*****"
"0500000US48425","Somervell County, Texas","8860","*****"
"0500000US48427","Starr County, Texas","64078","*****"
"0500000US48429","Stephens County, Texas","9364","*****"
"0500000US48431","Sterling County, Texas","1231","140"
"0500000US48433","Stonewall County, Texas","1476","102"
"0500000US48435","Sutton County, Texas","3824","*****"
"0500000US48437","Swisher County, Texas","7432","*****"
"0500000US48439","Tarrant County, Texas","2049770","*****"
"0500000US48441","Taylor County, Texas","136870","*****"
"0500000US48443","Terrell County, Texas","896","219"
"0500000US48445","Terry County, Texas","12528","*****"
"0500000US48447","Throckmorton County, Texas","1436","145"
"0500000US48449","Titus County, Texas","32640","*****"
"0500000US48451","Tom Green County, Texas","117986","*****"
"0500000US48453","Travis County, Texas","1226805","*****"
"0500000US48455","Trinity County, Texas","14620","*****"
"0500000US48457","Tyler County, Texas","21518","*****"
"0500000US48459","Upshur County, Texas","41018","*****"
"0500000US48461","Upton County, Texas","3659","*****"
"0500000US48463","Uvalde County, Texas","26920","*****"
"0500000US48465","Val Verde County, Texas","48969","*****"
"0500000US48467","Van Zandt County, Texas","55103","*****"
"0500000US48469","Victoria County, Texas","92109","*****"
"0500000US48471","Walker County, Texas","72321","*****"
"0500000US48473","Waller County, Texas","51832","*****"
"0500000US48475","Ward County, Texas","11658","*****"
"0500000US48477","Washington County, Texas","35163","*****"
"0500000US48479","Webb County, Texas","273526","*****"
"0500000US48481","Wharton County, Texas","41577","*****"
"0500000US48483","Wheeler County, Texas","5338","*****"
"0500000US48485","Wichita County, Texas","131596","*****"
"0500000US48487","Wilbarger County, Texas","12833","*****"
"0500000US48489","Willacy County, Texas","21588","*****"
"0500000US48491","Williamson County, Texas","547604","*****"
"0500000US48493","Wilson County, Texas","49173","*****"
"0500000US48495","Winkler County, Texas","7867","*****"
"0500000US48497","Wise County, Texas","66290","*****"
"0500000US48499","Wood County, Texas","44366","*****"
"0500000US48501","Yoakum County, Texas","8631","*****"
"0500000US48503","Young County, Texas","18036","*****"
"0500000US48505","Zapata County, Texas","14304","*****"
"0500000US48507","Zavala County, Texas","12039","*****"
"0500000US49001","Beaver County, Utah","6517","*****"
"0500000US49003","Box Elder County, Utah","53946","*****"
"0500000US49005","Cache County, Utah","124165","*****"
"0500000US49007","Carbon County, Utah","20308","*****"
"0500000US49009","Daggett County, Utah","613","153"
"0500000US49011","Davis County, Utah","345767","*****"
"0500000US49013","Duchesne County, Utah","20148","*****"
"0500000US49015","Emery County, Utah","10117","*****"
"0500000US49017","Garfield County, Utah","4998","*****"
"0500000US49019","Grand County, Utah","9640","*****"
"0500000US49021","Iron County, Utah","51213","*****"
"0500000US49023","Juab County, Utah","11301","*****"
"0500000US49025","Kane County, Utah","7484","*****"
"0500000US49027","Millard County, Utah","12854","*****"
"0500000US49029","Morgan County, Utah","11664","*****"
"0500000US49031","Piute County, Utah","1866","153"
"0500000US49033","Rich County, Utah","2389","*****"
"0500000US49035","Salt Lake County, Utah","1133646","*****"
"0500000US49037","San Juan County, Utah","15302","*****"
"0500000US49039","Sanpete County, Utah","29850","*****"
"0500000US49041","Sevier County, Utah","21280","*****"
"0500000US49043","Summit County, Utah","41103","*****"
"0500000US49045","Tooele County, Utah","67397","*****"
"0500000US49047","Uintah County, Utah","36084","*****"
"0500000US49049","Utah County, Utah","605490","*****"
"0500000US49051","Wasatch County, Utah","31708","*****"
"0500000US49053","Washington County, Utah","165811","*****"
"0500000US49055","Wayne County, Utah","2689","*****"
"0500000US49057","Weber County, Utah","251498","*****"
"0500000US50001","Addison County, Vermont","36882","*****"
"0500000US50003","Bennington County, Vermont","35746","*****"
"0500000US50005","Caledonia County, Vermont","30234","*****"
"0500000US50007","Chittenden County, Vermont","162646","*****"
"0500000US50009","Essex County, Vermont","6200","*****"
"0500000US50011","Franklin County, Vermont","49116","*****"
"0500000US50013","Grand Isle County, Vermont","7022","*****"
"0500000US50015","Lamoille County, Vermont","25318","*****"
"0500000US50017","Orange County, Vermont","28908","*****"
"0500000US50019","Orleans County, Vermont","26901","*****"
"0500000US50021","Rutland County, Vermont","58892","*****"
"0500000US50023","Washington County, Vermont","58350","*****"
"0500000US50025","Windham County, Vermont","42823","*****"
"0500000US50027","Windsor County, Vermont","55275","*****"
"0500000US51001","Accomack County, Virginia","32673","*****"
"0500000US51003","Albemarle County, Virginia","107405","*****"
"0500000US51005","Alleghany County, Virginia","15157","*****"
"0500000US51007","Amelia County, Virginia","12953","*****"
"0500000US51009","Amherst County, Virginia","31775","*****"
"0500000US51011","Appomattox County, Virginia","15707","*****"
"0500000US51013","Arlington County, Virginia","233464","*****"
"0500000US51015","Augusta County, Virginia","75079","*****"
"0500000US51017","Bath County, Virginia","4307","*****"
"0500000US51019","Bedford County, Virginia","78376","*****"
"0500000US51021","Bland County, Virginia","6388","*****"
"0500000US51023","Botetourt County, Virginia","33343","*****"
"0500000US51025","Brunswick County, Virginia","16520","*****"
"0500000US51027","Buchanan County, Virginia","21788","*****"
"0500000US51029","Buckingham County, Virginia","17059","*****"
"0500000US51031","Campbell County, Virginia","55225","*****"
"0500000US51033","Caroline County, Virginia","30381","*****"
"0500000US51035","Carroll County, Virginia","29801","*****"
"0500000US51036","Charles City County, Virginia","7014","*****"
"0500000US51037","Charlotte County, Virginia","12040","*****"
"0500000US51041","Chesterfield County, Virginia","343551","*****"
"0500000US51043","Clarke County, Virginia","14423","*****"
"0500000US51045","Craig County, Virginia","5110","*****"
"0500000US51047","Culpeper County, Virginia","51101","*****"
"0500000US51049","Cumberland County, Virginia","9824","*****"
"0500000US51051","Dickenson County, Virginia","14756","*****"
"0500000US51053","Dinwiddie County, Virginia","28485","*****"
"0500000US51057","Essex County, Virginia","10998","*****"
"0500000US51059","Fairfax County, Virginia","1145862","*****"
"0500000US51061","Fauquier County, Virginia","69728","*****"
"0500000US51063","Floyd County, Virginia","15704","*****"
"0500000US51065","Fluvanna County, Virginia","26594","*****"
"0500000US51067","Franklin County, Virginia","56187","*****"
"0500000US51069","Frederick County, Virginia","86415","*****"
"0500000US51071","Giles County, Virginia","16772","*****"
"0500000US51073","Gloucester County, Virginia","37222","*****"
"0500000US51075","Goochland County, Virginia","22865","*****"
"0500000US51077","Grayson County, Virginia","15742","*****"
"0500000US51079","Greene County, Virginia","19519","*****"
"0500000US51081","Greensville County, Virginia","11525","*****"
"0500000US51083","Halifax County, Virginia","34552","*****"
"0500000US51085","Hanover County, Virginia","105537","*****"
"0500000US51087","Henrico County, Virginia","327535","*****"
"0500000US51089","Henry County, Virginia","51308","*****"
"0500000US51091","Highland County, Virginia","2204","*****"
"0500000US51093","Isle of Wight County, Virginia","36627","*****"
"0500000US51095","James City County, Virginia","74916","*****"
"0500000US51097","King and Queen County, Virginia","7042","*****"
"0500000US51099","King George County, Virginia","26229","*****"
"0500000US51101","King William County, Virginia","16688","*****"
"0500000US51103","Lancaster County, Virginia","10724","*****"
"0500000US51105","Lee County, Virginia","23948","*****"
"0500000US51107","Loudoun County, Virginia","395134","*****"
"0500000US51109","Louisa County, Virginia","36040","*****"
"0500000US51111","Lunenburg County, Virginia","12282","*****"
"0500000US51113","Madison County, Virginia","13170","*****"
"0500000US51115","Mathews County, Virginia","8788","*****"
"0500000US51117","Mecklenburg County, Virginia","30728","*****"
"0500000US51119","Middlesex County, Virginia","10675","*****"
"0500000US51121","Montgomery County, Virginia","98140","*****"
"0500000US51125","Nelson County, Virginia","14831","*****"
"0500000US51127","New Kent County, Virginia","21686","*****"
"0500000US51131","Northampton County, Virginia","11885","*****"
"0500000US51133","Northumberland County, Virginia","12190","*****"
"0500000US51135","Nottoway County, Virginia","15433","*****"
"0500000US51137","Orange County, Virginia","36010","*****"
"0500000US51139","Page County, Virginia","23788","*****"
"0500000US51141","Patrick County, Virginia","17748","*****"
"0500000US51143","Pittsylvania County, Virginia","61256","*****"
"0500000US51145","Powhatan County, Virginia","28815","*****"
"0500000US51147","Prince Edward County, Virginia","22905","*****"
"0500000US51149","Prince George County, Virginia","38114","*****"
"0500000US51153","Prince William County, Virginia","461423","*****"
"0500000US51155","Pulaski County, Virginia","34182","*****"
"0500000US51157","Rappahannock County, Virginia","7378","*****"
"0500000US51159","Richmond County, Virginia","8884","*****"
"0500000US51161","Roanoke County, Virginia","93823","*****"
"0500000US51163","Rockbridge County, Virginia","22570","*****"
"0500000US51165","Rockingham County, Virginia","80284","*****"
"0500000US51167","Russell County, Virginia","27141","*****"
"0500000US51169","Scott County, Virginia","21902","*****"
"0500000US51171","Shenandoah County, Virginia","43224","*****"
"0500000US51173","Smyth County, Virginia","30767","*****"
"0500000US51175","Southampton County, Virginia","17880","*****"
"0500000US51177","Spotsylvania County, Virginia","132833","*****"
"0500000US51179","Stafford County, Virginia","146773","*****"
"0500000US51181","Surry County, Virginia","6523","*****"
"0500000US51183","Sussex County, Virginia","11377","*****"
"0500000US51185","Tazewell County, Virginia","41603","*****"
"0500000US51187","Warren County, Virginia","39492","*****"
"0500000US51191","Washington County, Virginia","54071","*****"
"0500000US51193","Westmoreland County, Virginia","17751","*****"
"0500000US51195","Wise County, Virginia","38486","*****"
"0500000US51197","Wythe County, Virginia","28844","*****"
"0500000US51199","York County, Virginia","67982","*****"
"0500000US51510","Alexandria city, Virginia","157613","*****"
"0500000US51520","Bristol city, Virginia","16912","*****"
"0500000US51530","Buena Vista city, Virginia","6484","*****"
"0500000US51540","Charlottesville city, Virginia","47096","*****"
"0500000US51550","Chesapeake city, Virginia","239982","*****"
"0500000US51570","Colonial Heights city, Virginia","17428","*****"
"0500000US51580","Covington city, Virginia","5598","*****"
"0500000US51590","Danville city, Virginia","41070","*****"
"0500000US51595","Emporia city, Virginia","5442","*****"
"0500000US51600","Fairfax city, Virginia","23531","*****"
"0500000US51610","Falls Church city, Virginia","14128","*****"
"0500000US51620","Franklin city, Virginia","8147","*****"
"0500000US51630","Fredericksburg city, Virginia","28622","*****"
"0500000US51640","Galax city, Virginia","6517","*****"
"0500000US51650","Hampton city, Virginia","135041","*****"
"0500000US51660","Harrisonburg city, Virginia","53273","*****"
"0500000US51670","Hopewell city, Virginia","22456","*****"
"0500000US51678","Lexington city, Virginia","7241","*****"
"0500000US51680","Lynchburg city, Virginia","80569","*****"
"0500000US51683","Manassas city, Virginia","41174","*****"
"0500000US51685","Manassas Park city, Virginia","16986","*****"
"0500000US51690","Martinsville city, Virginia","12852","*****"
"0500000US51700","Newport News city, Virginia","179673","*****"
"0500000US51710","Norfolk city, Virginia","244601","*****"
"0500000US51720","Norton city, Virginia","3970","*****"
"0500000US51730","Petersburg city, Virginia","31362","*****"
"0500000US51735","Poquoson city, Virginia","12090","*****"
"0500000US51740","Portsmouth city, Virginia","95097","*****"
"0500000US51750","Radford city, Virginia","17691","*****"
"0500000US51760","Richmond city, Virginia","226622","*****"
"0500000US51770","Roanoke city, Virginia","99229","*****"
"0500000US51775","Salem city, Virginia","25317","*****"
"0500000US51790","Staunton city, Virginia","24432","*****"
"0500000US51800","Suffolk city, Virginia","90093","*****"
"0500000US51810","Virginia Beach city, Virginia","450201","*****"
"0500000US51820","Waynesboro city, Virginia","22140","*****"
"0500000US51830","Williamsburg city, Virginia","14927","*****"
"0500000US51840","Winchester city, Virginia","27897","*****"
"0500000US53001","Adams County, Washington","19594","*****"
"0500000US53003","Asotin County, Washington","22421","*****"
"0500000US53005","Benton County, Washington","197518","*****"
"0500000US53007","Chelan County, Washington","76229","*****"
"0500000US53009","Clallam County, Washington","75392","*****"
"0500000US53011","Clark County, Washington","473252","*****"
"0500000US53013","Columbia County, Washington","3992","*****"
"0500000US53015","Cowlitz County, Washington","106778","*****"
"0500000US53017","Douglas County, Washington","42023","*****"
"0500000US53019","Ferry County, Washington","7578","*****"
"0500000US53021","Franklin County, Washington","92009","*****"
"0500000US53023","Garfield County, Washington","2230","*****"
"0500000US53025","Grant County, Washington","95502","*****"
"0500000US53027","Grays Harbor County, Washington","72779","*****"
"0500000US53029","Island County, Washington","82866","*****"
"0500000US53031","Jefferson County, Washington","31285","*****"
"0500000US53033","King County, Washington","2195502","*****"
"0500000US53035","Kitsap County, Washington","265882","*****"
"0500000US53037","Kittitas County, Washington","45897","*****"
"0500000US53039","Klickitat County, Washington","21721","*****"
"0500000US53041","Lewis County, Washington","78145","*****"
"0500000US53043","Lincoln County, Washington","10574","*****"
